time,flat_ppt,trend
1543.6123522661878,1012.1357422392199,1.0266338642022972
1543.620685725086,1009.7470091477898,1.0259423890113284
1543.62207463529,1010.0561333456932,1.0259423890113284
1543.623463545028,1009.3635270655892,1.0257933510134776
1543.6248524547675,1010.13905871762,1.0256839715819195
1543.626241364507,1010.3346113916358,1.0255769952192364
1543.6276302747106,1008.9744001744383,1.0255769952192364
1543.6304080941875,1009.0005890614415,1.0254731843601197
1543.631797004392,1010.7280799817917,1.0253665040524957
1543.6345748238705,1010.2396144850181,1.0251418040285885
1543.6359637340747,1011.4492049756378,1.0250328428572382
1543.6387415540166,1010.9031405965289,1.0247768885360296
1543.640130463756,1010.6796823401995,1.024649623778018
1543.6415193739613,1012.0493172305398,1.0245313313723257
1543.6429082836994,1009.7844563616422,1.0244191576277335
1543.644297193903,1011.3379573243591,1.0242556943180887
1543.6456861036418,1011.4564418842372,1.0241007858674682
1543.6470750133813,1011.6197958590452,1.0239805507849977
1543.6484639235855,1012.0371795956182,1.02386032168701
1543.6498528337902,1010.9422325767088,1.023747835363012
1543.651241743529,1010.8186007972615,1.0236318301804777
1543.6526306537328,1012.5247980417594,1.0234973575103428
1543.654019563471,1011.6963458100607,1.0233670500948098
1543.6567973834156,1012.8883311196998,1.023015123241866
1543.658186293619,1012.7161658142059,1.0228716589069506
1543.659575203823,1010.49007040684,1.0227348442001944
1543.6609641135617,1011.1532262177394,1.0226078048720788
1543.6623530237669,1012.0643891925141,1.022484875511843
1543.663741933971,1010.8440104454335,1.0223499538697653
1543.66513084371,1011.8503072454752,1.0222128632078582
1543.6665197539146,1012.2757747609596,1.0220758701419244
1543.6679086641184,1013.094189852372,1.0219376222690357
1543.6692975738565,1014.1946310218543,1.0218134816245246
1543.6706864840617,1014.4826078836861,1.0216887756687578
1543.6720753942668,1014.5453356499768,1.021570644699315
1543.6734643040047,1012.5660285495353,1.021448485772524
1543.6748532142085,1012.1402870273184,1.0213203490984366
1543.676242124413,1014.0060737692236,1.0211874813096264
1543.677631034618,1013.2427808502491,1.0210596870083841
1543.6790199448226,1015.2514148403711,1.0209331353081021
1543.6804088545614,1014.3307451831685,1.020800760212062
1543.681797764766,1012.5365156706672,1.0206732499133775
1543.6831866749696,1015.7865843336784,1.020548541218233
1543.684575585174,1015.9239819783817,1.0204237548993063
1543.6859644953793,1015.9371977349919,1.0202705184313383
1543.6873534055835,1014.7968352622412,1.0202705184313383
1543.6887423153216,1013.8340183346118,1.0202705184313383
1543.69152013573,1015.058337816646,1.0201221741720998
1543.692909045935,1012.9802697671553,1.0199917491943067
1543.6942979561395,1014.4802236259716,1.0199917491943067
1543.695686866344,1014.4319479697851,1.019862342391117
1543.6970757765484,1014.6968435613167,1.0197419441413207
1543.6984646867522,1016.2968821621376,1.0196213891300454
1543.6998535969567,1014.8456302074158,1.0196213891300454
1543.701242507162,1014.6242472847202,1.0196213891300454
1543.7026314173663,1015.0606622644409,1.0194889252837576
1543.70402032757,1015.3150007728813,1.0193607686999704
1543.7054092377737,1015.0212644126668,1.0193607686999704
1543.7067981479788,1014.6380234244555,1.0192143459126128
1543.708187058184,1014.1352851159285,1.0192143459126128
1543.7095759683878,1013.1672836976393,1.0190817597057207
1543.7109648785922,1012.7039534854954,1.0190817597057207
1543.7123537887967,1013.3838760678633,1.0190817597057207
1543.7137426990005,1013.2158577218439,1.0190817597057207
1543.715131609205,1011.8779100496873,1.0189528486359478
1543.71652051941,1013.4493097033738,1.0188252927515855
1543.7179094296143,1013.2883525056984,1.0188252927515855
1543.7206872504876,1010.3290823368548,1.018560496181338
1543.7220761606927,1013.369201279785,1.0184342031903402
1543.723465070898,1010.8326769042626,1.0183043752392662
1543.726242891306,1012.0872411853286,1.0180589813806267
1543.7276318019765,1012.268583047641,1.0179366445285374
1543.7290207121807,1010.3509055861999,1.0178148826716051
1543.7304096223852,1013.917365410667,1.0176883113317903
1543.7317985325894,1010.9395162670156,1.0175656644814073
1543.733187442794,1009.1148365749362,1.0174307546890122
1543.7345763534634,1012.118173463719,1.0173186573888815
1543.7359652636678,1011.5948907773751,1.0171992697939223
1543.737354173873,1009.7372175202082,1.0170825032725714
1543.7387430840774,1011.024180571487,1.0169656969494338
1543.740131994747,1009.7234720161874,1.0168468158582993
1543.7415209049514,1008.9346067743132,1.0167256831008418
1543.7429098151558,1009.3190592430776,1.0166130484777824
1543.744298725826,1010.1143983375817,1.016499124981525
1543.7456876360304,1010.5164572769792,1.0163824380220445
1543.747076546235,1010.5236289720858,1.016266027789316
1543.7484654569048,1009.0725440164232,1.0161509906101174
1543.7498543671086,1009.6837589813499,1.0160333062939162
1543.751243277313,1010.6511724766123,1.015923604280968
1543.752632187984,1011.1712868473197,1.0158097272111979
1543.7540210981883,1009.4797871595484,1.015695301227991
1543.755410008392,1009.3064106286272,1.015583335154334
1543.7581878292667,1008.3821949390339,1.0153605412298994
1543.7595767399368,1008.3404018053681,1.0152494218727932
1543.760965650141,1008.9867481724175,1.0151417931636795
1543.7623545603456,1007.1939410804906,1.015033365973188
1543.7637434710157,1010.2049431871853,1.014933859229174
1543.7651323812197,1007.5893645394907,1.0148145382410205
1543.7665212918905,1008.5353817049902,1.0147043975955328
1543.7679102020954,1007.3012696322661,1.0145930399134409
1543.7692991127649,1008.1877527090078,1.0144828275092126
1543.770688022969,1007.6286226429052,1.0143773233469306
1543.7720769336388,1008.4564461256875,1.0142703672390456
1543.7734658438433,1006.8794040925915,1.014170742926054
1543.7748547545134,1008.7482072354557,1.0140718686967154
1543.7776325753878,1007.3875156001127,1.013874732910051
1543.7790214855922,1005.4653798343667,1.0137735708825382
1543.7804103962617,1006.4107939864913,1.0136778987076975
1543.7817993064668,1007.4570084766569,1.013579870135153
1543.7831882171376,1006.2601193006127,1.0134901062922437
1543.784577127807,1007.3617842178242,1.0133958898750213
1543.7859660380109,1005.7376823173603,1.0133009836920768
1543.787354948681,1006.2696091450214,1.0132084179653575
1543.7887438588862,1004.4899894525065,1.0131178493440858
1543.7901327695563,1004.0668504313563,1.0130213178246223
1543.7915216802255,1006.0185626386424,1.0129334392488107
1543.79291059043,1002.4892348045336,1.0128394200122932
1543.7970773219747,1004.7052752595177,1.012585893758822
1543.7984662326455,1006.5579917199545,1.0125019482222612
1543.7998551428493,1005.7252931690979,1.012425200402712
1543.8012440535188,1005.1887848142674,1.0123481503862937
1543.802632964189,1005.9642260507029,1.0122681995148852
1543.804021874394,1005.9221427326735,1.0121906444704751
1543.8054107850642,1005.8473173832809,1.0121143507506398
1543.8067996957334,1005.5918968272571,1.0120418846845138
1543.8081886064035,1003.3735354094853,1.0119713038035507
1543.809577516608,1004.90427408235,1.0118909347719331
1543.8123553379482,1005.6230497326042,1.011749969563964
1543.813744248619,1004.073280705934,1.0116831340649193
1543.8151331588228,1004.4420584476388,1.0116142156594974
1543.8165220694923,1002.8425015682996,1.0115502960879255
1543.8179109801624,1004.047700098003,1.0114838120297591
1543.8192998908332,1002.7833216497728,1.0114170975209855
1543.8206888010377,1002.8716005059337,1.011349286419319
1543.8220777117072,1002.5732536379328,1.0112711613969152
1543.823466622377,1003.5563949760382,1.0112127121755068
1543.8248555330472,1001.451588772277,1.0111512610997853
1543.826244443717,1002.1966187500647,1.0110912992946302
1543.8276333539225,1001.0481011358086,1.0110291748933626
1543.8290222645926,999.8641677520651,1.0109634618507917
1543.830411175262,999.7093344877463,1.0109052454592617
1543.8318000859315,1001.9899397164147,1.010848373132013
1543.8345779072724,1002.5519269482414,1.0106906433669192
1543.8359668179423,1001.3244540315984,1.0106318062197994
1543.8373557281468,999.17563207128,1.0105729867778517
1543.838744638817,999.1715384620678,1.0105107452010902
1543.8401335494864,1000.5926423606423,1.0104464094191987
1543.8415224601565,1000.4125436321963,1.0103865239150558
1543.842911370827,1001.1924490257618,1.010331739894746
1543.845689192167,996.242159731389,1.0102173088024546
1543.8498559241773,997.7649312220851,1.010003050538259
1543.8526337450517,998.6563344797943,1.0098999390642505
1543.8540226557218,997.5504188351599,1.0098589215116884
1543.8554115663912,998.7973566491928,1.0098035936119243
1543.8568004770614,997.4788842261493,1.0097612972403511
1543.8581893877322,996.6840838001383,1.009697934853428
1543.8595782984023,996.8067062460344,1.0096335372706389
1543.8609672090718,997.5240971242109,1.0095809860306173
1543.8623561197412,998.2733565860301,1.009394090072797
1543.863745030412,995.5123404876383,1.0093213900377904
1543.8651339410828,996.4537225698969,1.0092516013898347
1543.866522851752,996.0199762228672,1.0091819849415835
1543.8679117624222,995.2503353614927,1.0091035559678179
1543.8693006730923,997.14978033933,1.009053418497792
1543.872078494432,997.2965331691418,1.0087083215656725
1543.8734674055684,995.8734572028038,1.0084035254481714
1543.8748563162385,994.6338061508427,1.00824419066698
1543.8790230482482,994.3867099466283,1.0079018630470415
1543.880411958919,995.2914870677754,1.0077576059938635
1543.8818008695885,995.3671497403157,1.0076326677640013
1543.8831897802584,995.1813993816979,1.007610397231623
1543.8845786909285,994.8218226348206,1.0074711842516981
1543.8859676015986,993.583719309198,1.0073474848226531
1543.8873565122688,996.5056786511864,1.007326673300438
1543.8887454229389,994.3460517782866,1.0071966564174197
1543.890134334075,994.1209770491465,1.0070850652798595
1543.891523244744,995.7580090341704,1.0069846800619797
1543.8929121554136,993.6413312857715,1.0068799031962021
1543.8943010660844,995.3136646445522,1.0067706714842146
1543.895689976755,995.7025149916905,1.0066625797956748
1543.8970788874244,995.4247127467806,1.0065637921162935
1543.8984677980943,993.9785700529153,1.0064708587606483
1543.8998567092303,994.9553766919917,1.0063716392068713
1543.9012456199005,994.6669568977379,1.0062768608242345
1543.9026345305706,995.0886156472039,1.0061625629118984
1543.9040234412407,994.7316284781672,1.006054657492403
1543.9054123519109,995.6518316146169,1.006063243490549
1543.9068012625803,993.9005947384575,1.005962211670606
1543.9081901737154,994.6879327827136,1.0058738016646063
1543.9095790843862,992.9279376232789,1.0057910498271254
1543.910967995057,993.0446415492486,1.0057034002252876
1543.9123569057265,992.3591938918726,1.005623149475546
1543.9137458163964,992.0417248614974,1.005547383355954
1543.9151347275322,991.4329018808515,1.005471652402141
1543.9165236382023,992.5808831227067,1.005346740965087
1543.9179125488724,991.9781130649261,1.0052127558370723
1543.9193014595426,990.5927519940653,1.0051371047291715
1543.9206903706784,991.5980673116238,1.0050661151040399
1543.9220792813478,990.6546014832927,1.0049932389388965
1543.923468192018,990.6369162567019,1.0049158068242234
1543.9248571026887,990.6503336594088,1.0048159348079984
1543.9262460138243,990.3144305617373,1.0047152695474029
1543.9276349244938,991.8244794062779,1.004639949866985
1543.929023835164,989.2767672901186,1.0045544330603273
1543.930412745834,990.2439181891225,1.0044259880485171
1543.9318016569698,989.2197284878679,1.004323732566614
1543.93319056764,989.2573666696456,1.0042502481527875
1543.93457947831,989.8723172730454,1.0041465155356437
1543.9401351214565,988.1279620977234,1.0039895864556265
1543.941524032592,988.2271272850214,1.0039516832523165
1543.9443018539314,989.310038565311,1.003865714356619
1543.9456907650672,988.8503240295778,1.0038030799252486
1543.9470796757373,988.4575854441738,1.0037958892629066
1543.9512464082134,988.844748597135,1.003724548251059
1543.9526353188828,988.4734871174228,1.0037206659945057
1543.95541314069,987.2327334735526,1.0037138863800996
