time,flat_ppt,trend
1517.387997683744,1005.6965973990016,1.0061299481247705
1517.3907755360271,1007.6664507973787,1.0060833673270306
1517.3949423145657,1007.5646833416712,1.0060167569218998
1517.4032758721098,1006.4831270056765,1.0058506379297851
1517.4060537246244,1004.3141491802634,1.0058200130846764
1517.4088315771398,1006.3552059192704,1.0057536234374458
1517.41022050363,1006.8466952050734,1.0057252993116172
1517.4129983563769,1006.7515346171092,1.0056782863671376
1517.4143872826342,1008.3162932484959,1.0056590553967846
1517.4171651356153,1006.7701838250211,1.005617515658927
1517.4185540618726,1003.79710172389,1.0056047711163891
1517.4213319148514,1005.6084558063305,1.0055612980734454
1517.4227208413424,1003.0605045984275,1.0055437158853522
1517.4241097678334,1006.6369294629434,1.0055159418577684
1517.4254986943226,1006.3130220663634,1.0055025117226932
1517.426887620813,1006.1262564526107,1.0054868342187362
1517.4282765473038,1006.8089243605898,1.005454871407851
1517.429665473794,1008.0133867752589,1.0054156642709609
1517.4310544002835,1004.2807763565711,1.0053867336584326
1517.4324433270065,1006.4522036674426,1.0053538495553431
1517.4338322534966,1003.5619763320076,1.005331198703392
1517.435221179987,1003.7997029510587,1.0053125644189382
1517.4366101067103,1005.8599958096721,1.005300627390238
1517.4379990332006,1004.9163861667671,1.0052873711358978
1517.4393879599231,1001.1326501206404,1.0052694527961141
1517.440776886646,1004.5399112039102,1.005242942716329
1517.442165813137,1004.4109374492209,1.0052314731834922
1517.44355473986,1004.791567623444,1.0052170135583287
1517.444943666582,1003.0543265081875,1.0052091843450377
1517.4463325933052,1001.9426448086175,1.0051958711274915
1517.447721519796,1004.1006543965693,1.0051746217879582
1517.449110446519,1001.5619377105176,1.0051512462225707
1517.450499373242,1004.4213368102124,1.0051383735605552
1517.4518882999653,1003.6003909549431,1.0051141170112894
1517.4532772266873,1003.552328172967,1.0051080658572507
1517.454666153643,1004.6679181962728,1.0050883140150955
1517.456055080367,1001.1617201898435,1.0050419022086037
1517.45744400709,1002.4779887637962,1.0049961366160862
1517.4588329338123,1002.2225522835755,1.0049729790779618
1517.460221860768,1000.3864109911838,1.004962383783104
1517.461610787492,1003.0530179546981,1.0049576038851993
1517.4629997144475,1001.7033295494357,1.0049512849418627
1517.46438864117,1004.4113018312961,1.0049292319906438
1517.465777568126,1001.0428738062129,1.0049105157907752
1517.4671664948494,1002.8561197599807,1.0048876414588699
1517.4685554218051,1002.7199572064893,1.0048735257241042
1517.4699443487611,1003.6515097950147,1.0048610613283409
1517.4713332754843,1001.506421836136,1.004833284688858
1517.4727222024392,1003.4394944406797,1.004808256222509
1517.474111129396,1004.2589230971732,1.0047843313346199
1517.4755000563523,1004.0921082920058,1.0047773585782416
1517.4768889833074,1004.7677686780152,1.004757634468882
1517.4782779102627,1004.4942931582561,1.004741299613357
1517.4796668372185,1003.1767710798964,1.004717222884873
1517.4810557641752,1001.5930853058699,1.0047139157951859
1517.482444691131,1002.2502196061804,1.0047088956575456
1517.4838336183195,1002.9215711878303,1.0046892261627731
1517.4852225452753,1003.3778915722089,1.0046805632672595
1517.486611472231,1003.9059179370349,1.0046550055085866
1517.488000399187,1003.2062698818647,1.0046351941913019
1517.489389326376,1001.5327199763458,1.0046226868230157
1517.4907782533317,1004.5639970302141,1.0046121527957057
1517.4921671805191,1004.5003352419337,1.0045988458552897
1517.493556107476,1001.588446737286,1.0045847285941927
1517.4949450346655,1002.5567731321456,1.0045674443268922
1517.4963339618532,1002.9567470935707,1.0045573977291775
1517.4977228888083,1003.2229616869593,1.004533208650664
1517.4991118159971,1005.4034267526035,1.004515990155529
1517.5005007431866,1003.7953736385705,1.0044938026727621
1517.5018896703752,1001.8144414650159,1.0044778482342447
1517.503278597331,1003.1437783462189,1.004457033071914
1517.5046675245196,1000.5180917377328,1.004440392092958
1517.5060564517082,1002.3481623728261,1.0044192827039296
1517.5074453788975,1003.3519279587262,1.0043966527379045
1517.5088343060863,1002.0425664981015,1.004381982953833
1517.5102232332745,1001.8902719705629,1.0043620267496085
1517.5116121606952,1001.8251920733419,1.004339950975043
1517.5130010878845,1003.6483328258868,1.0043215804499597
